,id,age,gender,income,days_on_platform,city,purchases
3132,3132,,Female,202215,16,New York City,2
3133,3133,,Male,32965,82,London,3
3134,3134,37,Male,115391,1,San Francisco,1
3135,3135,13,Female,30462,12,Tokyo,0
3136,3136,,Male,68943,34,New York City,0
3137,3137,22,Female,70967,22,Tokyo,0
3138,3138,,Male,23170,40,Tokyo,2
3139,3139,,Male,146706,31,Miami,0
3140,3140,15,Male,50724,,London,3
3141,3141,,Female,71137,1,Tokyo,1
3142,3142,11,Female,25523,17,San Francisco,1
3143,3143,13,Male,55440,35,Tokyo,3
3144,3144,28,Female,126039,18,Tokyo,0
3145,3145,,Female,120589,27,San Francisco,1
3146,3146,,Female,87192,17,New York City,0
3147,3147,41,Male,79643,53,London,1
3148,3148,31,Female,42801,24,Miami,1
3149,3149,,Male,62771,27,San Francisco,2
3150,3150,40,Male,32005,34,Tokyo,0
3151,3151,,Female,32303,68,London,0
3152,3152,34,Female,42307,9,Miami,2
3153,3153,45,Male,269801,50,New York City,0
3154,3154,34,Female,57909,2,Tokyo,3
3155,3155,,Male,163038,30,Miami,0
3156,3156,,Male,21661,25,San Francisco,1
3157,3157,,Male,25310,,San Francisco,1
3158,3158,19,Male,158158,67,Miami,0
3159,3159,35,Female,32064,5,London,4
3160,3160,43,Male,97949,32,Miami,0
3161,3161,,Female,79553,8,Miami,1
3162,3162,,Female,139155,2,Tokyo,5
3163,3163,24,Female,22158,24,Miami,0
3164,3164,,Female,89023,7,San Francisco,1
3165,3165,10,Male,7696,3,Miami,1
3166,3166,,Female,192933,36,New York City,1
3167,3167,26,Female,62928,26,Tokyo,0
3168,3168,,Female,50319,52,New York City,3
3169,3169,39,Male,4871,17,London,1
3170,3170,,Female,117754,34,San Francisco,5
3171,3171,24,Female,203751,47,Miami,2
3172,3172,,Male,53406,13,Tokyo,0
3173,3173,,Female,74142,9,Tokyo,0
3174,3174,,Female,92636,10,Miami,0
3175,3175,,Male,91618,21,Tokyo,2
3176,3176,,Male,118465,19,Miami,1
3177,3177,40,Male,105444,11,London,1
3178,3178,,Male,71413,22,London,0
3179,3179,,Male,52331,7,Tokyo,2
3180,3180,26,Male,73163,9,London,1
3181,3181,32,Male,221765,17,Tokyo,0
3182,3182,21,Female,61662,28,San Francisco,0
3183,3183,15,Female,34583,8,London,3
3184,3184,39,Male,105288,30,Miami,3
3185,3185,,Male,7794,6,Tokyo,0
3186,3186,42,Female,32213,32,San Francisco,0
3187,3187,,Male,7970,22,San Francisco,1
3188,3188,,Male,220119,29,Miami,1
3189,3189,26,Male,125025,3,London,2
3190,3190,38,Female,8019,44,London,2
3191,3191,,Female,58883,31,New York City,2
3192,3192,39,Female,66704,29,New York City,3
3193,3193,,Female,145411,42,London,0
3194,3194,,Male,52127,27,New York City,2
3195,3195,,Female,88626,1,Tokyo,0
3196,3196,34,Male,38581,54,New York City,2
3197,3197,,Male,76739,21,Tokyo,1
3198,3198,44,Female,101137,34,Miami,1
3199,3199,48,Male,115639,1,San Francisco,2
3200,3200,18,Male,98893,47,New York City,3
3201,3201,10,Female,87299,81,London,2
3202,3202,,Male,242,22,Miami,1
3203,3203,20,Female,129977,29,San Francisco,0
3204,3204,,Male,39530,70,San Francisco,0
3205,3205,,Male,111354,17,London,3
3206,3206,,Male,6756,64,London,0
3207,3207,,Male,738,11,Tokyo,1
3208,3208,,Male,152564,38,Tokyo,0
3209,3209,,Female,808,5,New York City,0
3210,3210,,Female,12482,6,New York City,0
3211,3211,,Female,212592,4,London,0
3212,3212,,Male,7204,8,New York City,0
3213,3213,13,Male,110309,80,Tokyo,4
3214,3214,,Male,103407,12,Miami,2
3215,3215,16,Female,44419,9,London,3
3216,3216,19,Male,21416,6,New York City,3
3217,3217,,Female,10282,8,London,0
3218,3218,45,Female,64560,22,Tokyo,0
3219,3219,18,Male,50797,33,New York City,0
3220,3220,,Female,78412,1,London,0
3221,3221,,Female,370679,19,Tokyo,0
3222,3222,,Male,58702,89,Tokyo,3
3223,3223,,Female,25357,1,New York City,0
3224,3224,24,Female,33794,,Tokyo,0
3225,3225,,Female,42199,20,New York City,1
3226,3226,,Female,140367,1,Tokyo,0
3227,3227,,Female,36953,33,Tokyo,0
3228,3228,,Female,170195,13,Miami,1
3229,3229,,Male,192014,9,London,0
3230,3230,,Female,42265,6,San Francisco,2
3231,3231,15,Male,89190,40,Miami,0
3232,3232,22,Male,7873,43,Miami,4
3233,3233,19,Female,2532,38,London,2
3234,3234,34,Female,32162,12,San Francisco,2
3235,3235,,Male,42444,55,Miami,0
3236,3236,,Male,29554,35,London,2
3237,3237,45,Female,68069,20,London,0
3238,3238,,Female,111802,41,New York City,1
3239,3239,41,Female,57618,42,Tokyo,0
3240,3240,25,Female,9625,3,New York City,1
3241,3241,,Male,91288,53,San Francisco,2
3242,3242,,Male,42975,31,New York City,0
3243,3243,35,Female,74106,34,San Francisco,0
3244,3244,37,Male,20066,11,New York City,1
3245,3245,,Male,4294,19,London,2
3246,3246,,Female,84560,18,New York City,0
3247,3247,,Male,106549,64,New York City,1
3248,3248,,Male,51770,34,San Francisco,0
3249,3249,19,Male,28831,38,New York City,0
3250,3250,,Female,123313,25,San Francisco,1
3251,3251,,Male,121157,2,Miami,0
3252,3252,24,Male,40205,26,Miami,1
3253,3253,47,Male,58207,16,New York City,0
3254,3254,43,Male,40805,22,New York City,1
3255,3255,46,Male,26708,17,Tokyo,1
3256,3256,29,Female,217974,17,Tokyo,0
3257,3257,34,Female,69279,3,New York City,1
3258,3258,,Female,20843,24,London,2
3259,3259,41,Male,138288,22,Miami,1
3260,3260,,Female,107782,2,Miami,2
3261,3261,32,Female,216153,64,San Francisco,0
3262,3262,15,Male,17883,16,New York City,2
3263,3263,11,Female,29768,66,San Francisco,0
3264,3264,28,Male,24655,6,New York City,1
3265,3265,,Male,43675,32,San Francisco,2
3266,3266,,Female,172659,3,Miami,1
3267,3267,,Female,166377,25,San Francisco,0
3268,3268,,Female,36147,11,New York City,0
3269,3269,38,Female,37633,28,New York City,1
3270,3270,49,Male,57138,50,San Francisco,0
3271,3271,34,Female,95284,27,Tokyo,0
3272,3272,,Male,94934,13,London,0
3273,3273,,Female,36826,18,New York City,1
3274,3274,,Male,18654,46,Tokyo,2
3275,3275,19,Female,25090,2,New York City,0
3276,3276,,Female,3382,27,Tokyo,0
3277,3277,,Male,62797,26,London,0
3278,3278,,Female,88954,68,New York City,1
3279,3279,,Male,77609,28,Miami,1
3280,3280,38,Female,24506,1,Tokyo,2
3281,3281,15,Male,77115,4,New York City,1
3282,3282,,Female,31134,32,San Francisco,0
3283,3283,,Male,173449,37,London,1
3284,3284,45,Female,47031,17,London,1
3285,3285,,Male,146583,19,Tokyo,0
3286,3286,,Female,33632,19,Tokyo,0
3287,3287,10,Male,102769,19,Tokyo,0
3288,3288,,Male,143673,55,London,2
3289,3289,19,Male,62122,20,San Francisco,1
3290,3290,44,Male,154528,,Miami,1
3291,3291,31,Female,153321,41,New York City,5
3292,3292,44,Male,142862,15,San Francisco,1
3293,3293,34,Male,39012,17,Tokyo,1
3294,3294,28,Male,104708,27,Miami,2
3295,3295,46,Female,70683,14,Tokyo,2
3296,3296,40,Female,220683,8,New York City,2
3297,3297,,Female,21992,6,New York City,0
3298,3298,,Male,128371,17,Tokyo,5
3299,3299,,Male,67309,,San Francisco,0
3300,3300,,Female,2837,4,San Francisco,1
3301,3301,29,Male,40930,49,Miami,2
3302,3302,,Female,20536,31,San Francisco,1
3303,3303,41,Male,128787,4,Tokyo,2
3304,3304,,Female,70782,70,Tokyo,0
3305,3305,18,Female,20902,27,San Francisco,2
3306,3306,,Male,35665,8,New York City,2
3307,3307,50,Female,114422,42,San Francisco,1
3308,3308,25,Female,17669,47,Miami,2
3309,3309,,Male,82516,13,London,4
3310,3310,,Female,13163,61,San Francisco,0
3311,3311,19,Female,149775,49,New York City,2
3312,3312,,Male,65946,7,Miami,0
3313,3313,34,Female,122195,15,San Francisco,0
3314,3314,,Male,79193,15,New York City,1
3315,3315,,Female,113580,80,San Francisco,2
3316,3316,44,Female,46275,27,London,0
3317,3317,,Female,14565,,San Francisco,0
3318,3318,,Female,2788,25,San Francisco,2
3319,3319,,Female,12979,,London,4
3320,3320,,Male,93285,28,San Francisco,2
3321,3321,16,Male,93109,59,Tokyo,5
3322,3322,26,Male,2499,43,San Francisco,0
3323,3323,42,Male,28090,29,Tokyo,3
3324,3324,38,Female,14671,28,New York City,4
3325,3325,,Female,72761,50,New York City,3
3326,3326,,Female,37355,42,London,2
3327,3327,,Female,39150,,Tokyo,4
3328,3328,,Female,63888,37,Tokyo,0
3329,3329,11,Female,59782,5,New York City,2
3330,3330,,Male,4477,35,London,2
3331,3331,43,Male,80996,4,San Francisco,2
3332,3332,,Female,42538,29,Tokyo,0
3333,3333,,Female,43537,3,Miami,0
3334,3334,,Male,135340,78,Miami,0
3335,3335,17,Female,149619,8,San Francisco,1
3336,3336,13,Female,57152,98,London,1
3337,3337,10,Male,112398,20,New York City,0
3338,3338,,Female,51365,9,San Francisco,0
3339,3339,17,Female,40519,4,London,1
3340,3340,,Female,1260,6,San Francisco,2
3341,3341,40,Female,76507,48,Tokyo,1
3342,3342,,Female,86757,18,Miami,0
3343,3343,33,Male,16066,37,New York City,1
3344,3344,,Female,95524,14,San Francisco,2
3345,3345,,Male,3245,18,New York City,0
3346,3346,14,Female,13295,65,London,0
3347,3347,,Female,27323,11,Miami,0
3348,3348,11,Female,34614,8,Tokyo,0
3349,3349,18,Male,70079,22,Tokyo,2
3350,3350,,Female,58027,13,New York City,2
3351,3351,,Male,69300,24,New York City,2
3352,3352,22,Male,27236,29,New York City,1
3353,3353,,Female,20061,10,Miami,2
3354,3354,21,Female,65392,31,Miami,0
3355,3355,,Male,214,4,Miami,3
3356,3356,,Female,96789,38,San Francisco,0
3357,3357,,Female,235412,9,Tokyo,1
3358,3358,,Female,116083,23,Miami,4
3359,3359,46,Male,161282,10,Tokyo,1
3360,3360,12,Male,237732,22,Miami,0
3361,3361,50,Female,152601,78,Tokyo,5
3362,3362,,Female,19680,3,New York City,1
3363,3363,13,Male,54258,26,Miami,1
3364,3364,25,Female,78485,17,Miami,1
3365,3365,,Female,68967,9,San Francisco,0
3366,3366,42,Male,66905,11,London,0
3367,3367,18,Male,32458,2,New York City,1
3368,3368,,Male,86088,6,New York City,2
3369,3369,30,Female,144711,25,Tokyo,0
3370,3370,,Male,10296,40,Tokyo,3
3371,3371,,Female,48200,9,London,1
3372,3372,38,Female,158450,2,Miami,0
3373,3373,,Female,58417,14,London,1
3374,3374,,Female,191290,14,New York City,1
3375,3375,,Female,117355,11,New York City,0
3376,3376,36,Male,37423,26,Miami,0
3377,3377,,Male,30881,22,Miami,1
3378,3378,,Female,161158,3,San Francisco,3
3379,3379,,Female,9224,12,San Francisco,0
3380,3380,13,Female,63924,45,Tokyo,5
3381,3381,35,Male,91996,57,Miami,0
3382,3382,25,Male,16180,2,New York City,3
3383,3383,46,Female,33016,93,London,0
3384,3384,25,Female,150857,31,San Francisco,4
3385,3385,17,Female,42400,2,Miami,3
3386,3386,,Male,110101,2,Tokyo,3
3387,3387,13,Male,73877,11,Tokyo,1
3388,3388,47,Female,145533,8,Miami,1
3389,3389,,Female,183689,21,Miami,0
3390,3390,45,Male,185827,2,Tokyo,0
3391,3391,,Female,78551,26,San Francisco,2
3392,3392,,Female,19258,64,Miami,2
3393,3393,,Female,138728,1,Miami,1
3394,3394,,Female,54261,40,Miami,2
3395,3395,,Female,123202,32,San Francisco,0
3396,3396,,Male,58593,4,San Francisco,0
3397,3397,20,Male,5691,29,London,1
3398,3398,23,Male,92710,53,London,1
3399,3399,10,Male,69764,3,Tokyo,1
3400,3400,29,Female,211262,9,London,1
3401,3401,36,Female,116741,9,London,1
3402,3402,,Female,44645,21,London,2
3403,3403,31,Male,13057,2,Tokyo,2
3404,3404,26,Female,25840,33,Tokyo,1
3405,3405,,Male,36070,28,London,2
3406,3406,34,Female,37086,52,Tokyo,0
3407,3407,25,Female,181104,15,San Francisco,3
3408,3408,,Male,43148,25,Tokyo,2
3409,3409,28,Male,59612,22,Miami,3
3410,3410,11,Male,156548,45,San Francisco,5
3411,3411,11,Male,111337,9,Miami,2
3412,3412,35,Male,95459,15,Tokyo,0
3413,3413,,Female,22674,63,Miami,1
3414,3414,,Female,135331,59,Tokyo,0
3415,3415,,Male,156276,57,Tokyo,0
3416,3416,,Male,151609,4,San Francisco,0
3417,3417,,Male,22852,66,Miami,2
3418,3418,,Female,101526,22,London,0
3419,3419,16,Male,45068,32,Miami,0
3420,3420,,Female,113739,5,Miami,1
3421,3421,47,Male,61590,14,Tokyo,2
3422,3422,,Male,46920,31,San Francisco,4
3423,3423,,Female,89609,38,New York City,2
3424,3424,,Male,6940,34,New York City,0
3425,3425,15,Female,109339,10,San Francisco,2
3426,3426,,Female,94884,56,San Francisco,2
3427,3427,14,Female,52978,4,Miami,0
3428,3428,,Male,139651,17,Tokyo,1
3429,3429,33,Female,27195,3,London,0
3430,3430,,Male,62665,20,Tokyo,2
3431,3431,,Female,33683,28,Miami,3
3432,3432,,Male,90906,27,New York City,1
3433,3433,38,Female,39773,2,Miami,0
3434,3434,37,Male,19770,19,New York City,0
3435,3435,15,Male,7546,1,San Francisco,0
3436,3436,43,Female,102610,20,San Francisco,2
3437,3437,,Male,106652,36,San Francisco,3
3438,3438,,Female,33737,2,Miami,3
3439,3439,19,Male,30349,63,New York City,1
3440,3440,,Male,73412,8,London,0
3441,3441,,Female,132203,29,San Francisco,2
3442,3442,42,Female,3267,,Tokyo,0
3443,3443,25,Female,33141,,London,0
3444,3444,,Female,51944,3,Miami,1
3445,3445,27,Female,30862,32,Tokyo,1
3446,3446,,Male,51124,47,New York City,0
3447,3447,,Male,18930,49,New York City,1
3448,3448,15,Male,54938,27,Miami,1
3449,3449,50,Male,91545,4,London,1
3450,3450,42,Male,113347,15,Tokyo,0
3451,3451,26,Female,84259,10,San Francisco,0
3452,3452,31,Male,13670,47,Tokyo,0
3453,3453,,Male,60219,13,San Francisco,0
3454,3454,,Female,157485,16,Miami,1
3455,3455,,Male,51323,37,San Francisco,1
3456,3456,17,Female,154652,14,Miami,0
3457,3457,32,Female,46014,27,San Francisco,1
3458,3458,32,Male,14894,3,San Francisco,3
3459,3459,,Male,19758,18,Miami,4
3460,3460,,Female,49141,42,Tokyo,0
3461,3461,,Female,170984,33,San Francisco,1
3462,3462,,Female,239314,18,London,2
3463,3463,49,Female,79410,16,London,0
3464,3464,,Male,10614,15,San Francisco,1
3465,3465,,Female,64505,42,New York City,1
3466,3466,,Male,218034,13,London,0
3467,3467,,Male,72806,9,London,0
3468,3468,,Female,122579,8,New York City,1
3469,3469,,Female,60585,,San Francisco,1
3470,3470,42,Female,87844,32,Miami,0
3471,3471,12,Male,142732,11,San Francisco,1
3472,3472,,Female,158177,11,London,3
3473,3473,24,Male,16887,79,London,1
3474,3474,25,Male,28607,25,New York City,1
3475,3475,32,Male,117081,9,Tokyo,0
3476,3476,13,Female,78132,40,Tokyo,2
3477,3477,,Female,108739,43,London,0
3478,3478,46,Male,15287,34,Tokyo,0
3479,3479,,Female,3370,2,Miami,1
3480,3480,,Male,25557,37,London,0
3481,3481,,Female,39120,30,Tokyo,2
3482,3482,,Male,117010,23,Tokyo,1
3483,3483,,Male,71178,5,London,4
3484,3484,,Female,269725,13,Miami,0
3485,3485,,Male,9000,40,London,0
3486,3486,,Female,19563,28,San Francisco,1
3487,3487,,Female,123850,22,New York City,2
3488,3488,,Male,107500,8,Miami,0
3489,3489,35,Female,136546,28,Miami,4
3490,3490,13,Female,795,17,Miami,0
3491,3491,27,Male,6775,12,Miami,0
3492,3492,,Male,37665,24,Miami,0
3493,3493,45,Female,25098,21,Tokyo,0
3494,3494,,Female,120372,11,New York City,0
3495,3495,,Male,117821,41,San Francisco,1
3496,3496,37,Female,163825,14,Miami,0
3497,3497,,Male,140061,29,San Francisco,1
3498,3498,42,Female,37825,26,London,0
3499,3499,,Female,68909,16,San Francisco,2
3500,3500,38,Male,109664,10,Tokyo,1
3501,3501,10,Male,173684,28,Tokyo,0
3502,3502,,Male,118714,47,San Francisco,2
3503,3503,,Male,69194,40,Miami,1
3504,3504,36,Male,215681,23,New York City,1
3505,3505,34,Male,181735,2,New York City,0
3506,3506,40,Male,12401,19,New York City,1
3507,3507,,Female,238844,11,Tokyo,0
3508,3508,,Female,11202,75,San Francisco,0
3509,3509,,Male,43838,58,London,1
3510,3510,23,Male,88521,11,Tokyo,2
3511,3511,37,Male,10914,29,New York City,1
3512,3512,41,Male,205856,,New York City,2
3513,3513,,Male,20033,29,London,3
3514,3514,,Male,16017,8,London,0
3515,3515,,Male,27495,1,New York City,1
3516,3516,,Female,134063,1,London,0
3517,3517,35,Female,28186,14,Tokyo,0
3518,3518,,Female,227670,7,Tokyo,1
3519,3519,,Male,232641,18,New York City,0
3520,3520,,Male,22557,30,San Francisco,0
3521,3521,,Male,33621,33,Tokyo,1
3522,3522,47,Female,141521,91,San Francisco,1
3523,3523,,Female,82585,14,Tokyo,2
3524,3524,11,Male,144778,17,San Francisco,2
3525,3525,,Female,72329,62,Tokyo,0
3526,3526,,Female,162162,13,London,1
3527,3527,37,Male,203873,1,Tokyo,0
3528,3528,,Male,17667,10,London,0
3529,3529,12,Female,73281,30,San Francisco,1
3530,3530,24,Female,65099,24,London,1
3531,3531,29,Male,49773,57,New York City,4
3532,3532,35,Male,17566,19,Miami,0
3533,3533,,Female,72232,45,New York City,0
3534,3534,,Male,11310,8,Miami,0
3535,3535,,Female,12573,29,Miami,0
3536,3536,,Male,109196,25,New York City,2
3537,3537,,Female,15809,16,London,1
3538,3538,,Male,85327,42,Tokyo,0
3539,3539,34,Female,32177,54,Tokyo,2
3540,3540,,Female,90181,10,New York City,2
3541,3541,46,Male,269133,42,San Francisco,3
3542,3542,,Male,174768,17,Tokyo,1
3543,3543,42,Female,49539,15,San Francisco,1
3544,3544,26,Male,82626,85,Miami,0
3545,3545,,Female,77094,18,New York City,1
3546,3546,,Female,151327,33,New York City,2
3547,3547,,Male,91607,58,San Francisco,0
3548,3548,41,Male,124241,6,San Francisco,1
3549,3549,42,Male,268771,11,Tokyo,1
3550,3550,,Female,82449,39,San Francisco,1
3551,3551,45,Female,4593,19,Tokyo,0
3552,3552,36,Female,29298,1,Miami,2
3553,3553,,Female,192367,10,Tokyo,1
3554,3554,,Male,54473,43,Tokyo,1
3555,3555,45,Male,37554,3,London,0
3556,3556,44,Male,75358,28,New York City,1
3557,3557,12,Male,24998,11,New York City,2
3558,3558,36,Male,28417,11,Miami,3
3559,3559,33,Male,92662,6,San Francisco,4
3560,3560,50,Male,5048,21,Miami,1
3561,3561,,Male,8266,39,Miami,0
3562,3562,,Male,8914,18,Tokyo,0
3563,3563,,Female,71486,20,New York City,1
3564,3564,39,Female,239741,13,San Francisco,1
3565,3565,,Female,115613,39,London,0
3566,3566,,Male,4406,35,New York City,5
3567,3567,20,Male,94332,6,San Francisco,1
3568,3568,38,Male,68640,10,Miami,3
3569,3569,47,Female,138884,43,Miami,1
3570,3570,20,Male,140697,18,Tokyo,0
3571,3571,13,Male,100346,35,New York City,2
3572,3572,24,Male,11003,10,London,0
3573,3573,47,Male,65255,5,New York City,1
3574,3574,,Female,11021,9,New York City,1
3575,3575,,Female,34301,41,Tokyo,0
3576,3576,34,Male,214325,16,San Francisco,2
3577,3577,,Male,23236,50,London,1
3578,3578,37,Male,99456,72,London,3
3579,3579,,Male,80930,48,New York City,1
3580,3580,18,Male,81825,26,London,0
3581,3581,42,Male,270813,8,Tokyo,1
3582,3582,18,Female,3219,31,Tokyo,1
3583,3583,,Female,111371,,London,1
3584,3584,,Male,69283,22,Miami,0
3585,3585,22,Female,47842,33,San Francisco,2
3586,3586,29,Male,73621,33,Tokyo,1
3587,3587,32,Male,6520,34,San Francisco,3
3588,3588,16,Female,15004,59,London,2
3589,3589,,Female,109773,41,San Francisco,1
3590,3590,39,Female,8015,5,New York City,2
3591,3591,41,Female,54598,5,Tokyo,0
3592,3592,,Male,159233,10,London,0
3593,3593,41,Male,41014,12,Tokyo,1
3594,3594,25,Female,11799,14,Miami,0
3595,3595,,Female,60561,41,Miami,0
3596,3596,47,Male,170322,30,Miami,2
3597,3597,12,Male,73554,50,Miami,0
3598,3598,18,Female,166706,14,New York City,3
3599,3599,21,Male,11770,18,Miami,3
3600,3600,46,Male,12136,50,Miami,3
3601,3601,,Female,71670,4,Tokyo,1
3602,3602,,Male,13695,37,London,1
3603,3603,,Female,57603,7,Tokyo,6
3604,3604,45,Male,4782,15,New York City,0
3605,3605,47,Male,4239,8,Miami,1
3606,3606,33,Male,7434,4,New York City,0
3607,3607,16,Male,160827,15,London,0
3608,3608,,Female,57820,60,San Francisco,1
3609,3609,19,Female,96354,11,London,4
3610,3610,14,Male,79042,42,Tokyo,2
3611,3611,12,Female,18382,,Tokyo,1
3612,3612,,Male,59721,2,Miami,0
3613,3613,12,Female,4250,22,Miami,1
3614,3614,41,Male,194474,19,New York City,0
3615,3615,,Female,16565,3,San Francisco,1
3616,3616,,Female,84240,30,London,1
3617,3617,,Male,75511,9,New York City,0
3618,3618,39,Male,35722,1,San Francisco,3
3619,3619,,Male,70937,38,Tokyo,1
3620,3620,,Female,18851,27,Miami,0
3621,3621,17,Male,80980,6,London,0
3622,3622,,Female,15998,18,San Francisco,0
3623,3623,14,Female,95926,20,New York City,0
3624,3624,12,Female,56378,62,New York City,1
3625,3625,49,Female,168277,30,Miami,0
3626,3626,27,Female,51460,11,San Francisco,0
3627,3627,34,Male,80808,31,Miami,2
3628,3628,,Male,27696,56,San Francisco,0
3629,3629,,Male,43901,32,New York City,0
3630,3630,31,Female,105407,15,San Francisco,2
3631,3631,43,Male,132673,39,London,6
3632,3632,34,Male,69692,20,New York City,1
3633,3633,,Female,121596,21,Miami,0
3634,3634,18,Female,86197,11,Miami,3
3635,3635,27,Male,63116,27,London,3
3636,3636,26,Male,54704,38,London,4
3637,3637,44,Male,212077,20,Miami,0
